xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-2.27,8.75,-2.9,-7.81,20.08,-2.62,light
-2.33,9.49,-3.74,-16.17,27.47,-7.02,light
-4.1,13.73,-3.05,-15.44,33.33,-4.76,light
-4.89,11.92,-4.6,-32.53,26.98,-9.83,light
0.4,7.73,-5.5,-22.52,19.71,-16.97,light
3.39,7.86,-5.85,-15.99,48.95,-30.52,light
1.22,8.53,-4.77,-15.56,67.2,-15.93,light
-3.34,7.13,-5.16,-13.43,75.74,-20.75,light
-3.91,7.27,-4.29,-6.1,57.92,-37.48,light
-1.28,7.2,-3.8,-1.59,38.21,-36.5,light
-0.95,6.85,-3.22,0.31,39.79,-28.14,light
-2.66,7.35,-2.6,3.17,34.85,-23.86,light
-2.85,7.76,-2.42,0.73,20.14,-23.25,light
-2.85,7.89,-2.26,-3.23,5.49,-20.08,light
-2.73,9.29,-3.21,-6.53,-8.42,-18.86,light
-3.95,12.09,-8.66,-15.5,-8,-26.67,light
-1.84,11.79,-9.34,-10.86,5.43,-20.2,light
-5.28,7.8,-5.99,-3.48,29.79,-19.71,light
-2.81,8.72,-3.1,-6.04,5,-22.16,light
2.71,6.54,-3.34,-11.05,8.97,-10.99,light
1.11,5.34,-3.49,-3.72,39.31,4.82,light
-4.24,6.61,-4.7,-1.1,55.66,-5,light
-4.37,8.43,-4.43,-0.49,41.87,-20.69,light
-2.53,9.66,-3.6,-7.63,34.55,-22.03,light
-3.12,7.83,-3.19,-15.5,31.92,-9.83,light
-3.5,8.1,-3.43,-11.9,23.74,-5.49,light
-3.02,9.4,-3.9,-10.68,18.74,-1.65,light
-2.94,11.92,-2.45,-19.17,21.73,0.37,light
-0.48,11.49,-5.63,-30.21,29.79,5.25,light
1.38,5.85,-6.63,-23.01,40.89,9.58,light
0.19,8.7,-4.48,2.32,51.03,5.25,light
-3.38,7.23,-4.35,-5.74,63.54,-14.95,light
-2.85,7.18,-3.69,1.4,55.66,-41.81,light
-1.15,7.05,-4.08,-6.77,44.8,-39.37,light
-2.6,7.68,-3.75,2.01,36.19,-23.13,light
-2.13,8.33,-3.69,4.39,18.01,-14.71,light
-1.17,8.23,-3.03,-1.1,7.51,-8.3,light
-1.65,8.73,-3.04,-5.25,3.66,-3.85,light
-2.29,8.9,-4.12,-9.4,-3.05,-9.34,light
-1.23,11.99,-5.13,-11.72,-4.39,-12.94,light
-2.42,12.44,-6.07,-13.92,6.35,-0.98,light
-4.36,5.73,-5.64,-6.41,10.5,-9.46,light
-3.31,7.21,-3.27,7.32,-5.68,-1.59,light
-2.58,6.59,-3.14,-3.6,-5.19,-0.55,light
-0.97,7.9,-4.67,2.01,-7.2,-0.12,light
-0.67,7.55,-4.07,3.05,3.48,9.83,light
-3.19,8.48,-3.21,5.86,21.48,3.36,light
-3.16,7.86,-2.82,0.92,13,-8.85,light
-2.02,7.84,-2.35,-2.08,11.35,-9.34,light
-2.13,7.48,-2.45,-6.9,14.53,-6.65,light
-2.43,8.85,-3.57,-9.89,19.23,-7.93,light
-3.84,11.62,-4.39,-7.75,23.07,-7.69,light
-3.64,14.13,-6.21,-25.57,20.26,-11.78,light
-1.14,10.97,-8.23,-23.44,24.17,-10.8,light
1.14,4.78,-5.06,-2.99,35.83,-7.39,light
-0.16,8.04,-3.4,0,49.99,-16.3,light
-3.36,9.02,-5.1,-8.73,52.92,-18.68,light
-2.97,6.99,-4.24,-8.67,51.57,-26.61,light
-2.4,7.44,-3.82,-1.83,37.23,-23.86,light
-3.19,7.02,-3.67,4.09,24.35,-6.77,light
-3.04,5.98,-3.45,16.11,1.59,1.71,light
-1.55,5.42,-3.1,21.79,-10.62,3.36,light
-2.76,5.9,-3.16,18.19,-25.7,17.27,light
-5.06,7.52,-4.79,5,-47.73,18.13,light
-3.5,9.55,-11.59,27.16,-61.34,23.56,light
-3.54,7.73,-10.53,28.26,-46.33,7.51,light
-2.11,11.44,-8.1,33.33,-55.05,33.94,light
-1.76,7.81,-8.02,20.45,-57.37,36.25,light
-3.4,6.81,-5.38,15.63,-45.65,20.94,light
-3.34,5,-3.54,1.83,-50.66,5.13,light
-2.97,4.39,-4.31,-1.65,-70.62,8.61,light
-6.79,11.35,-10.13,2.5,-46.08,2.26,light
-3.56,8.25,-5.81,-4.76,-55.97,1.95,light
-3.64,7.89,-4.23,-9.4,-48.22,9.52,light
-4.7,5.61,-4.09,-11.05,-43.33,19.65,light
-4.45,5.79,-4.14,-8.73,-54.81,19.59,light
-5.21,5.7,-4.45,-13.43,-54.44,22.77,light
-6.49,5.23,-5.05,-6.53,-61.89,32.23,light
-6.53,6.82,-4.46,2.99,-78.86,33.02,light
-5.69,8.06,-4.13,14.77,-89.78,32.96,light
-6.62,11.16,-5.27,55.66,-107.73,51.45,light
-1.45,11.2,-3.57,30.33,-135.38,40.71,light
0.08,12.62,-1.8,42.72,-102.23,62.19,light
-2.96,8.52,-1.83,24.41,-88.13,69.82,light
-2.03,7.12,-1.12,24.66,-83.19,49.5,light
-1.8,2.5,-2.72,20.69,-78.8,63.29,light
-3.74,3.61,-2.23,39.18,-92.59,78.67,light
-5.79,9.72,-4.54,40.89,-125.79,86.73,light
0.11,11.75,-4.51,34.18,-143.31,73.55,light
4.36,8.05,-3.15,21.24,-119.93,66.22,light
1.17,9.7,-0.97,21.73,-89.17,74.65,light
-2.38,9.45,-2.48,14.77,-87.65,60.3,light
-1.34,9.62,-2.77,16.42,-104,39.25,light
-0.73,10.58,-2.71,8.24,-113.16,34.61,light
-1.92,10.99,-7.68,13.98,-116.76,25.02,light
-0.51,11.48,-8.01,16.05,-121.7,11.9,light
-3.35,6.74,-6.48,26.43,-110.47,31.62,light
-4.47,7.75,-5.39,31.43,-116.82,14.95,light
2.13,7.88,-6.35,29.24,-112.3,-3.54,light
4.32,7.29,-4.11,27.65,-58.29,14.16,light
-0.76,6.36,-3.53,13.85,-15.32,24.11,light
-2.76,6.85,-3,12.45,-6.1,-0.06,light
0.22,8.5,-2.56,5.31,3.48,-17.58,light
1.06,8.09,-2.54,-9.89,35.46,-15.87,light
0.66,7.4,-4.52,-20.14,70.07,-16.6,light
-0.27,9.91,-7.57,-27.28,91.98,-25.39,light
-6.39,14.18,-9.81,-12.94,95.58,-13.55,light
-6.39,9.24,-5.98,-12.21,64.51,-0.92,light
-6.85,12.24,-2.74,-35.64,33.63,-15.2,light
-4.61,6.93,-4.03,-39.43,-2.62,-2.32,light
-1.29,6.63,-3.12,-26.92,-17.27,5.13,light
1.97,4.6,-2.36,-22.52,-12.08,28.08,light
-3.25,6.58,-2.44,-15.81,-10.25,45.59,light
-6.25,10.7,-5.84,-6.53,-36.44,29.79,light
0.51,8.03,-3.72,4.82,-71.35,27.89,light
0.65,8.6,-3.04,15.56,-59.57,38.7,light
-0.05,9.43,-3.43,18.74,-42.79,27.22,light
-2.8,8.01,-3.81,16.05,-35.1,19.59,light
-2.86,7.39,-3.3,10.8,-49.19,5.98,light
-3.43,9.47,-2.28,11.17,-68.12,1.4,light
-4.17,8.25,-2.95,-5.62,-96.74,1.16,light
-2.51,10.07,-8.52,20.45,-116.52,-5.25,light
-1.99,8.97,-7.76,13.61,-127.14,17.03,light
-0.98,10.72,-6.99,41.32,-136.23,56.27,light
0.27,10.61,-6.81,24.35,-127.5,44.25,light
1.62,6.13,-5.8,17.64,-102.97,29.72,light
1.32,7.81,-3.47,25.7,-64.51,23.01,light
0.96,6.26,-3.43,12.94,-34.42,7.81,light
0.56,6.19,-2.55,10.74,-9.7,-4.21,light
-0.94,7.31,-3.08,2.81,5.31,-3.11,light
-1.64,6.35,-3.04,-4.88,15.08,-11.41,light
0.21,3.54,-2.72,-6.65,26.61,-24.54,light
1.23,8.28,-7.53,12.63,34.79,-26,light
-2.25,8.83,-9.63,34.24,52.12,-41.14,light
-0.96,6.53,-9.51,34.85,67.14,-42.05,light
-1.66,10.7,-6,27.04,78.74,-40.95,light
-3.53,7.48,-7.6,-18.43,72.69,-32.23,light
-3.9,6.68,-7.55,-32.17,51.7,-34.91,light
-0.95,7.63,-7.68,-49.19,37.29,-33.39,light
0.25,7.16,-7.71,-71.41,46.45,-27.1,light
-1.68,6.52,-7.03,-82.82,55.36,-19.59,light
-3.66,7.5,-5.75,-91.74,39.55,-15.69,light
-3.47,7.67,-5.57,-116.15,13.79,-23.86,light
-1.7,5.92,-5.39,-130.31,-8.06,-15.63,light
-0.79,4.05,-4.67,-131.65,-3.85,-13.92,light
-1.36,2.77,-3.68,-122.07,-0.79,-28.38,light
-4.27,2.95,-0.54,-110.17,-18.13,-24.29,light
-6.7,0.45,0.47,-106.26,-46.33,-23.74,light
-1.21,-1.33,3.95,-74.52,-73.24,-10.68,light
-5.11,3.31,1.67,-55.36,-83.31,18.49,light
-6.61,-2.62,1.79,-27.89,-103.27,55.66,light
-3.93,-0.76,3.87,-6.84,-131.65,91.43,light
-0.12,6.95,8.02,-39.92,-136.9,115.84,light
21.61,39.24,18.49,-160.16,-83.13,93.44,light
39.24,28.5,24.63,-190.92,54.63,-1.95,light
2.66,1.77,11.95,-72.57,127.08,74.22,light
-6.04,-5.6,14.68,-49.99,59.08,34.73,light
0.98,1.96,4.28,-75.5,8.3,-46.39,light
4.73,-0.31,6.61,-3.85,18.43,-62.93,light
-2.52,-1.19,8.85,13.24,21.73,-53.04,light
-2.5,0.28,7.76,31.74,-1.83,-47.06,light
0.49,6.03,9.52,17.27,-18.19,-41.14,light
1,6.04,9.83,2.32,-10.62,-27.59,light
0,4.64,10.05,1.28,-6.65,-12.82,light
-0.57,4.66,9.36,5,-13.18,-11.47,light
-0.17,3.75,8.1,15.32,-11.96,-8.61,light
-0.03,5.86,8.01,13.12,-14.59,-5.19,light
0.73,5.68,7.6,13.49,-9.22,-0.79,light
0.47,6.64,7.45,13.43,-5.74,1.46,light
0.67,7.3,7.85,11.11,-0.37,1.46,light
-1.02,6.57,7.76,5.49,-6.71,12.94,light
-0.81,5.74,7.08,15.69,-18.55,16.24,light
3.17,6.23,7.79,13.55,-5.68,-5.55,light
2.81,6.08,6.96,12.33,21.67,-15.2,light
0.22,7.33,7.66,12.51,35.28,-16.42,light
0.67,5.84,7.52,-1.34,33.51,-16.97,light
-0.26,6.97,7.43,-1.59,34.18,-11.29,light
-0.73,6.22,7.26,-0.92,28.26,-11.35,light
-0.93,7.24,7.06,0.18,25.76,-6.77,light
-1.19,7.26,6.66,-5.19,23.07,-4.03,light
-1.12,7.1,7.02,-4.88,23.25,-7.39,light
-2.43,6.68,7.17,-5.68,20.69,-9.77,light
-2.65,5.92,7.21,-7.69,10.86,-15.87,light
-2.12,5.73,7.17,-4.27,4.82,-20.39,light
-0.79,6.48,6.45,-3.17,4.33,-19.9,light
-0.54,5.32,6.56,-1.46,14.04,-16.72,light
-3.67,8.01,8.63,-4.33,21,-5.92,light
-2.71,3.54,10.72,-14.1,12.57,3.17,light
-2.17,5.52,10.51,-11.6,12.02,17.4,light
-0.78,3.15,11.01,13.85,27.83,31.56,light
-1.44,-0.33,10.34,56.52,29.6,44.37,light
-2.93,0.94,9.67,107.97,30.64,31.8,light
-1.95,5,8.23,128.6,31.68,-5.31,light
-3.85,8.31,6.51,143.01,34.18,-10.74,light
-2.75,9.76,4.02,145.32,28.93,-33.33,light
-3.65,10.77,0.2,142.64,28.02,-30.03,light
-1.57,10.92,-0.64,137.7,26.79,-27.95,light
-5.23,7.83,-0.85,128.17,30.15,-8.06,light
-1.23,7.19,-1.92,135.5,15.56,-21.73,light
-3.73,7.4,-3.15,142.64,73.91,13.24,light
-3.3,8.12,-1.95,150.63,81.85,14.47,light
-7.44,11.69,-6.42,113.04,73.55,28.5,light
-2.7,9.36,-6.53,15.26,14.59,17.4,light
-3.48,6.71,-4.62,-19.35,-29.17,3.97,light
-0.53,7.47,-3.96,-51.45,-37.29,6.04,light
-0.21,8.97,-6.47,-59.81,-7.39,-0.18,light
-5.54,10.5,-5.37,-68.36,18.31,1.83,light
-2.73,7.13,-3.22,-72.51,0.12,24.48,light
-2.64,8.76,-2.17,-89.29,0.43,32.84,light
-3.18,9.55,-3.55,-94.12,-9.28,43.82,light
0.6,8.25,-0.39,-80.99,-7.75,38.94,light
2.75,9.3,1.51,-60.55,18.19,32.96,light
0.47,8.49,1.44,-45.72,41.93,32.23,light
-2.18,8.12,2.11,-24.66,41.75,20.45,light
-0.51,8.16,2.55,-5.31,33.26,14.71,light
-1.93,8.09,1.99,12.39,21.18,12.21,light
0.26,9.92,3.44,27.16,9.34,-1.04,light
0.35,8.38,1.58,51.39,11.35,1.77,light
-1.54,8.71,-1.45,90.03,11.35,-0.92,light
-3.34,12.89,-4.59,120.42,4.7,5.07,light
-1.59,12.97,-4.93,131.35,-7.93,5.07,light
-1.56,10.59,-4.03,119.02,-14.71,2.75,light
-2.39,8.67,-6.72,107.97,-26.67,-19.29,light
0.57,8.39,-5.77,110.29,-9.95,-39.37,light
0.69,7.53,-7.49,64.09,16.05,-52.12,light
-1.9,7.92,-7.3,76.72,58.65,-70.8,light
-3.23,7.44,-6.67,67.44,56.95,-62.19,light
-1.41,6.73,-8.65,64.94,26.06,-47.85,light
-1.79,7.68,-7.38,72.69,17.15,-15.87,light
-1.89,8.74,-9.46,48.77,13.12,-12.39,light
-1.46,8.33,-8.78,36.8,9.09,-28.63,light
-0.95,7.93,-9.8,12.88,6.1,-17.21,light
-1.71,6.74,-9.1,-0.49,2.01,0.79,light
-2.9,4.62,-7.95,-4.46,0.43,8.48,light
-7.45,5.61,-4.76,-2.5,4.64,15.14,light
-7.68,3.09,-5.1,-22.83,-44.49,47.79,light
-6.2,3.36,-5.79,-8,-73.24,91.86,light
-5.71,7.36,-5.23,6.16,-76.66,100.22,light
-4.01,8.48,-5.15,-2.08,-81.67,82.34,light
-2.72,5.39,-4.26,-18.37,-73.24,76.97,light
-3.14,4.56,-3.72,-31.25,-50.05,68.91,light
-2.6,1.04,-5.8,-44.62,-44.74,55.3,light
-0.88,0.17,-9.62,-27.1,-45.78,44.43,light
0.93,8.74,-11.63,3.23,-35.1,51.15,light
-2.32,11.1,-8.95,-1.95,-36.13,64.76,light
-3.56,5.69,-5.81,-19.65,-42.91,49.32,light
-3.37,2.87,-4.44,-15.14,-50.48,41.56,light
-2.75,1.74,-4.08,-14.89,-62.56,42.6,light
-1.57,3.95,-4.99,2.56,-71.23,43.64,light
-0.98,7.86,-5.36,11.6,-62.07,39.12,light
-1.33,8.96,-5.11,5.37,-53.89,38.51,light
-2.75,7.95,-4.23,0.79,-50.48,35.16,light
-2.97,8.01,-3.8,-4.88,-58.84,42.72,light
-2.04,9.13,-4.62,-14.28,-60.36,42.3,light
-1.68,10.59,-4.93,-18.19,-64.94,41.69,light
-4.43,9.04,-6.12,-30.15,-75.2,35.46,light
-5.33,5.55,-7.96,-18.13,-72.63,12.63,light
-6.87,8.6,-8.88,12.02,-75.32,18.43,light
-3.95,10.86,-6.24,12.76,-89.9,21.18,light
1.85,7.14,-4.58,1.89,-87.28,19.59,light
2.66,4.47,-1.73,0.73,-65.61,34.06,light
0.91,2.1,-1.43,-3.05,-32.53,37.54,light
-1.73,7.04,-2.55,15.87,-6.96,25.57,light
-3.79,14.76,-7.42,10.19,6.9,10.07,light
-2.96,10.59,-2.66,-27.34,-0.37,-0.31,light
-3.12,8.77,-2.23,-32.96,-2.69,4.76,light
-4.44,8.9,-2.1,-27.22,-10.44,17.15,light
-3.28,13.22,-3.84,-34.48,-6.47,7.57,light
1.85,7.9,-6.37,-30.15,-4.76,16.48,light
0.88,5.12,-4.34,0.67,29.48,2.81,light
-0.93,8.06,-3.24,20.51,32.17,0.06,light
-6.24,9.56,-4.63,17.27,26.55,-11.6,light
-4.62,7.19,-3.2,18.19,8.24,-34.73,light
-1.59,7.54,-2.92,15.93,-7.02,-37.96,light
-1.49,7.05,-2.95,13.49,-5.07,-24.23,light
-1.66,7.87,-2.98,16.91,-7.75,-11.84,light
-1.36,9.51,-2.89,5.43,-8.61,-5.98,light
-1.99,9.08,-3.07,-7.02,-6.9,-3.05,light
-1.95,10.72,-3.17,-5.74,-3.6,-4.7,light
-2.45,11.74,-4.04,-10.5,-4.15,5.07,light
-5.68,12.49,-7.04,-19.29,2.38,1.22,light
-5.79,5.9,-6.14,-3.05,-11.84,-16.36,light
-3.09,5.15,-3.38,13.98,-29.11,-8.61,light
-0.07,5.46,-2.49,11.47,-25.63,14.04,light
-0.7,6.84,-4.97,16.78,-10.8,28.99,light
-2.25,10.56,-4.82,25.7,-6.65,32.29,light
-2.97,8.37,-3.18,2.2,-5.62,15.32,light
-2.89,7.84,-2.45,4.76,-4.27,8.12,light
-2.23,7.79,-2.46,1.22,-5.13,6.71,light
-1.57,8.53,-2.08,-1.83,-1.65,5.55,light
-1.7,9.01,-2.48,-12.45,7.08,5.86,light
-3.18,9.12,-3.48,-14.77,8.61,7.87,light
-3.47,15.15,-5.92,-17.64,9.34,6.16,light
-0.21,11.58,-7.57,-22.83,0.73,11.78,light
2.21,4.79,-4.3,-5.43,12.63,5.74,light
-1.22,6.34,-1.09,-2.99,30.15,4.7,light
-5.49,6.27,-4.01,-2.81,17.64,-10.8,light
-5.06,9.85,-5.66,21.24,-4.7,-24.41,light
-0.17,9.64,-3.74,-1.95,-21.97,-27.83,light
0.6,7.49,-3.22,1.22,-15.32,-5.86,light
-3.14,8.3,-2.62,9.03,-12.88,2.32,light
-2.82,8.46,-2.88,4.21,-28.2,5.07,light
-2.35,7.56,-2.73,-1.04,-40.65,3.91,light
-2.56,8.46,-3.21,2.56,-51.64,6.84,light
-1.89,10.33,-3.96,5.37,-53.59,11.41,light
-1.88,10.97,-3.78,-3.54,-58.59,25.15,light
-5.6,12.3,-7.5,11.17,-46.88,25.51,light
-5.78,6.85,-4.34,19.47,-69.34,9.58,light
-2.33,4.46,-1.72,20.39,-84.59,21,light
-3.61,2.81,-2.97,26.37,-73,37.23,light
-5.08,8.75,-7.33,61.4,-72.33,40.89,light
-2.65,13.93,-5.28,49.56,-80.81,40.59,light
-3.2,7.38,-4.01,5.25,-80.75,38.94,light
-3.12,5.46,-3.24,19.9,-74.89,44.49,light
-2.43,7.25,-3.64,27.4,-68.54,40.83,light
-1.09,8.8,-3.5,10.31,-53.53,31.86,light
0.1,9.12,-3.5,5.25,-31.19,21.36,light
-1.43,9.66,-4.64,9.77,-10.8,23.62,light
-4.59,10.05,-5.51,20.45,-10.07,32.96,light
-2.18,8.46,-3.41,9.77,-27.77,8.67,light
-1.78,6.34,-3.47,8.24,-31.49,12.27,light
-4.64,11.05,-6.02,33.63,-28.69,26.55,light
-4.75,10.43,-5.33,7.87,-59.88,17.58,light
-1.68,6.68,-3.91,14.71,-71.29,15.01,light
-1.99,6.7,-3.09,23.19,-72.14,32.84,light
-3.07,6.44,-4.19,24.96,-73.18,39.31,light
-2.6,7.25,-5.05,34.12,-85.14,39.98,light
-2.47,7.6,-4.97,38.76,-88.32,36.87,light
-2.14,7.09,-4.87,31.92,-97.53,42.11,light
-2.09,4.8,-5.41,24.23,-106.2,47.3,light
-4.28,6.34,-8.18,48.71,-94.67,43.64,light
-7.92,12.65,-6.86,56.27,-92.83,38.27,light
-1.27,10.73,-6.99,20.32,-108.76,23.25,light
0.87,8.19,-4.64,9.52,-85.08,47.24,light
-2.85,5.26,-3.35,6.59,-59.81,54.99,light
-4.76,5.16,-2.99,13.12,-58.53,47.12,light
-3.63,6.76,-3.7,20.02,-64.27,44.07,light
-2.95,7.66,-4.02,14.1,-60.12,47.3,light
-4.13,7.87,-4.76,18.55,-48.95,41.38,light
-3.44,8.92,-3.86,21.36,-54.44,46.57,light
-2.73,8.5,-3.45,14.71,-50.48,44.8,light
-3.31,8.36,-3.47,5.37,-45.96,39.25,light
-4.14,8.15,-6.12,6.71,-52,43.21,light
-3.39,12.83,-7.79,10.56,-47.42,28.56,light
-0.72,11.07,-6.33,-11.78,-49.01,13.18,light
0.3,5.68,-4.87,-15.2,-37.78,19.47,light
0.31,4.39,-3.62,4.09,-28.2,27.28,light
-1.32,7.5,-4.17,21.12,-23.25,35.03,light
-2.44,9.61,-4.43,12.27,-29.6,40.53,light
-1.43,7.83,-3.9,-2.14,-42.05,35.1,light
-0.32,7.43,-3.33,9.22,-43.58,35.34,light
-1.31,8.07,-3.92,16.48,-44.25,43.03,light
-2.24,9.06,-4.27,10.86,-59.02,44.86,light
-1.13,8.55,-4.15,10.74,-70.68,30.64,light
-0.91,9.67,-3.76,3.85,-79.22,26.37,light
-0.68,9.32,-4.35,-4.94,-78.8,26.79,light
0.77,9,-4.85,-11.72,-71.84,16.3,light
0.68,11.25,-7.36,-5.13,-39.61,4.52,light
-3.27,7.43,-6.7,7.45,-20.69,-1.89,light
-4.56,6.18,-3.32,16.24,-29.72,-7.63,light
-5.39,8.63,-4.29,14.95,-36.87,-0.24,light
-0.83,9.62,-4.67,12.45,-50.35,6.96,light
-1.24,6.23,-2.77,-1.65,-42.54,14.16,light
-2.14,4.93,-3.33,7.51,-24.72,4.7,light
-1.01,8.71,-4.9,31.74,-12.7,-11.72,light
0.73,11.4,-3.46,12.7,5.92,-7.69,light
-0.39,7.7,-2.83,-12.02,33.39,-5.98,light
-1.91,7.34,-2.08,-4.7,47.55,-7.93,light
-3.95,8.87,-3.17,-5.98,53.1,-5.68,light
-4.43,10.23,-4.3,-8.48,42.05,-0.12,light
-4.47,13.86,-6.26,-18.68,41.26,3.36,light
-2.48,9.27,-8.3,-19.78,26.06,2.14,light
0.6,7.4,-4.89,-12.33,36.07,-30.52,light
3.3,5.52,-4.28,-21.12,37.35,-22.64,light
-2.36,8.98,-5.61,8.3,66.04,-11.23,light
-5.48,8.56,-4.13,-4.21,51.7,-15.56,light
-2.63,6.35,-2.52,-13.43,20.02,-37.72,light
-0.72,5.35,-3.06,-9.09,10.19,-30.15,light
-1.95,7.53,-2.98,5.31,10.93,-9.77,light
-2.72,9.3,-4.11,10.93,9.28,-5.25,light
-3.25,8.66,-2.27,4.7,-38.88,16.72,light
-2,8.1,-1.88,0.67,-42.11,24.54,light
-2.4,8.21,-2.08,-0.92,-38.82,31.07,light
-3.83,9.21,-3.3,0.79,-38.57,31.07,light
-4.06,10.82,-4.38,3.91,-41.2,25.57,light
-2.11,12.34,-5.82,6.9,-42.3,31.01,light
-0.67,6.06,-3.01,-2.44,-44.25,42.6,light
-1.42,9.1,-4.03,10.44,-30.09,44.31,light
-6.21,11.33,-3.78,-2.08,-43.88,23.07,light
-4.08,6.54,-4.44,9.16,-67.26,25.51,light
-3.53,7.85,-3.42,15.87,-82.64,26.18,light
-1.69,7.12,-3.43,21.24,-96.5,25.88,light
-0.92,7.54,-3.28,22.83,-103.52,27.89,light
-1.44,8.1,-3.6,18.37,-104.92,27.4,light
-1.62,8.02,-3.55,20.94,-107.12,21.73,light
-0.75,7.04,-3.46,23.74,-106.38,27.22,light
-1.01,8.76,-4.62,26.86,-99.3,34.36,light
-5.16,15.32,-3.83,34.3,-83.25,32.59,light
-7.92,1.79,-6.08,29.6,-66.96,3.05,light
-2.4,10.13,-1.69,50.54,-99.37,13.31,light
0.05,8.75,-4.03,29.97,-79.28,27.28,light
-4.92,8.48,-2.28,28.63,-71.11,52.73,light
-7.86,6.92,-2.25,21.36,-87.71,47.06,light
-6.53,8.22,-3.94,22.16,-105.1,25.94,light
-3.29,8.14,-4.49,30.82,-109.68,31.25,light
-2.21,7.08,-3.63,43.95,-104.13,53.65,light
-3,7.73,-3.24,47.49,-101.5,66.59,light
-2.98,9.37,-2.69,47.67,-99.55,71.35,light
-2.49,8.01,-3.22,32.9,-97.53,83.07,light
-1.63,7.79,-3.31,33.2,-89.36,78,light
-0.4,7.63,-2.65,26.31,-79.16,77.45,light
-0.94,8.96,-2.81,23.68,-62.99,79.9,light
-3.25,12.56,-5.83,13.49,-53.41,74.4,light
-3.45,12.83,-7.66,10.31,-61.52,57.5,light
0.78,9.34,-5.35,-2.38,-80.44,30.09,light
2.46,7.08,-4.94,0.92,-70.8,38.94,light
-0.37,8.11,-3.59,9.52,-55.18,37.9,light
-2.75,7.81,-3.69,2.08,-58.23,21.3,light
0.57,6.14,-4.63,4.03,-67.87,-0.79,light
2.71,7.89,-3.22,12.88,-52.86,7.32,light
-0.51,7.71,-3.64,4.27,-32.78,16.17,light
-1.71,9.08,-3.4,7.26,-34.42,-3.54,light
-0.4,8.26,-4.1,5.62,-35.28,-8.42,light
-1.9,11.33,-2.89,7.32,-39.49,2.99,light
-4.24,11.54,-3.33,-8.18,-55.54,7.57,light
-4.01,15.59,-9.82,-5.92,-59.69,-10.8,light
-3.53,0.75,-7.63,36.07,-49.5,-47.67,light
-0.39,8.75,-2.64,58.29,-69.52,16.17,light
-5.3,5.67,-4.28,15.93,-39.92,26.55,light
-5.62,6.33,-4.93,32.65,-64.76,5.37,light
-0.63,6.95,-4.65,36.07,-61.34,-12.15,light
0.93,10.59,-4.61,17.15,-19.96,0.67,light
-1.09,7.83,-4.47,1.04,0.98,5.98,light
-1.77,8.24,-5.11,-8.54,11.9,2.75,light
-3.76,9.19,-4.57,-16.48,26.06,8.54,light
-2.66,11.32,-3.36,-30.27,32.47,-13.43,light
-2.39,8.72,-2.27,-46.88,50.6,-17.82,light
-3.73,8.48,-1.33,-46.88,59.88,-9.34,light
-4.05,7.49,-2.58,-41.63,54.2,2.01,light
-5.67,6.86,-5.62,-20.51,42.48,14.28,light
-4.06,9.02,-11.57,-5.98,22.34,-1.4,light
3.76,10.17,-7.38,26.67,-3.66,-19.78,light
0.86,13.22,-2.49,1.65,42.18,10.38,light
-5.74,3.61,-3.92,-36.44,50.42,5.62,light
-5.31,2.91,-2.44,1.65,13.92,-27.95,light
-2.38,8.12,-3.68,5,-17.88,-27.53,light
-1.04,9.54,-4.8,0.79,-15.44,-12.76,light
-2.61,10.43,-3.17,-7.45,-18.74,1.4,light
-3.53,8.69,-2.05,-22.34,-30.52,2.26,light
-3.41,9.25,-1.59,-26.12,-48.89,3.54,light
-2.22,9.21,-2.71,-30.64,-51.88,-4.46,light
-0.77,13.71,-6.92,-6.65,-34.48,-11.84,light
-3.43,7.21,-7.19,-15.01,-3.23,-7.14,light
-6.92,7.19,-2.81,9.28,-14.47,5.13,light
-2.63,6.63,-2.8,5.92,-39.67,2.56,light
1.48,7.57,-2.95,14.59,-34.3,10.5,light
1.23,9.02,-3.24,13.49,-6.1,32.59,light
-2.25,8.7,-2.55,2.69,19.47,32.23,light
-4.36,8.89,-2.07,-8,21.73,8.36,light
-3.85,8.21,-1.46,-18.43,9.03,-3.6,light
-1.89,6.26,-1.4,-23.62,5.62,-2.56,light
-2.25,5.61,-2,-1.83,10.99,3.3,light
-5.18,13.73,-1.25,17.58,17.88,-0.24,light
-3.04,14.76,-4.95,0.06,-4.27,-0.67,light
2.81,6.73,-6.28,2.69,8.54,-9.95,light
3.98,10.53,-5.76,11.41,45.96,-22.95,light
-0.87,10.7,-4.3,-13.79,80.02,-23.32,light
-4.78,6.8,-4.27,-20.39,76.11,-31.56,light
-4.25,5.23,-2.76,-8.79,54.87,-42.79,light
-2.38,6.75,-2.45,2.38,36.5,-34.36,light
-2.35,7.94,-2.74,3.17,31.68,-21.42,light
-3.21,8.06,-2.47,3.97,19.65,-14.83,light
-2.72,9.37,-1.95,-5.13,3.78,-12.57,light
-2.75,10.19,-2.44,-20.81,-2.32,-12.51,light
-1.92,10.23,-2.61,-24.29,-5.55,-20.39,light
-2.64,13.33,-6.77,-23.99,-11.9,-7.57,light
-6.15,5.93,-6.43,-14.71,14.89,-15.32,light
-4.65,10.47,-2.89,9.16,-5.43,-16.66,light
1.05,7.04,-2.55,-5.49,-6.29,-4.46,light
3.38,6.69,-2.81,2.44,14.22,5.37,light
