xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
4.73,0.16,7.09,-3.65,1.02,0.18,fallb
4.68,0.14,6.99,-2.06,-2.33,-0.18,fallb
4.46,0.05,7.11,-2.98,-1.35,0.21,fallb
4.5,0.06,7.09,-1.83,-3.73,0.2,fallb
4.44,0.09,7.12,-2.98,-0.73,0.19,fallb
4.53,0.11,7.09,-2.27,-2.11,-1.05,fallb
4.61,0.17,7.05,-2.69,-2.36,0.24,fallb
4.54,0.11,7.1,-2.85,-1.01,-0.2,fallb
4.69,0.1,7.13,-3.37,-0.05,0.48,fallb
4.61,0.12,7.08,-2.63,-1.28,-0.11,fallb
4.62,0.16,7.08,-2.82,-0.02,-0.2,fallb
4.79,0.15,6.98,-1.94,-2.63,0.44,fallb
4.64,0.1,7.04,-2.88,-0.68,0.47,fallb
4.57,0.09,7.17,-2.79,-1.15,-0.02,fallb
0.48,-9.17,-0.29,9.87,-75.77,-17.77,fallb
2.15,-9.97,-1.42,10.91,-39.82,-17.19,fallb
1.75,-9.72,-0.72,-3.26,4.16,-13.18,fallb
2.84,-10.1,-0.74,-6.78,6.63,-18.5,fallb
2.42,-9.24,-0.06,-7.5,15.68,-13.28,fallb
3.11,-9.57,-0.17,-11.85,48.69,3.42,fallb
2.04,-9.1,0.1,-17.02,101.28,7.53,fallb
1.47,-7.45,-0.05,-12.65,127.82,21.34,fallb
0.77,-8.94,-0.5,-1.27,165.02,30.61,fallb
0.2,-10.35,-0.31,18.72,126.23,29.02,fallb
-0.81,-9.48,0.15,31.42,122.3,0.48,fallb
-3.05,-8.42,0.27,62.39,31.89,-5.08,fallb
-1.6,-10.58,1.19,95.81,34.62,-6.29,fallb
-2.18,-9.95,1.18,100.72,-6.16,-6.63,fallb
-4.21,-9.11,1.74,137.26,16.04,-3.43,fallb
-9.9,-1.89,3.67,37.79,-164.82,-185.8,fallb
6.38,-4.07,0.61,-40.08,-106.5,28.02,fallb
8.12,-4.71,9,-38.03,-70.22,38.52,fallb
13.24,-12.24,3.06,54.93,11.38,-130.24,fallb
5.64,7.26,10.31,-16.76,20.09,-62.68,fallb
2.23,-2.69,4.91,42.73,9.26,-51.57,fallb
5.93,-2.26,5.74,44.05,-17.02,-130.3,fallb
6.14,-2.49,1,11.73,-20.79,-31.4,fallb
9.41,1.26,7.33,-13.57,40.05,15.2,fallb
6.73,1.71,5.2,12.5,-27.24,7.75,fallb
7.7,0.22,4.48,-0.14,-25.53,1.31,fallb
7.36,0.3,5.22,-6.47,-5.07,7.93,fallb
7.12,0.64,5.1,-1.6,-18.87,-6.15,fallb
7.96,0.48,4.45,-0.78,-22.44,-1.3,fallb
7.85,0.62,4.43,-1.08,-5.69,-0.89,fallb
8.09,0.47,4.33,1.7,-6.57,0.98,fallb
7.81,0.7,4.43,2.09,-3.21,-0.63,fallb
7.93,0.54,4.21,3.27,-0.18,2.42,fallb
7.89,0.63,4.34,-2.63,7.92,1.69,fallb
7.89,1.02,4.44,-1.35,-6.44,-1.7,fallb
8.07,0.6,4.18,2.87,-3.02,-1.26,fallb
8.31,0.85,3.92,0.73,4.28,3.36,fallb
7.65,0.8,4.6,-4.79,3.56,-0.96,fallb
7.91,0.64,4.19,-4.47,-5.69,1.11,fallb
7.43,0.74,4.82,-6.14,-6.9,-4.01,fallb
8.33,0.79,3.86,-1.45,-11.29,-0.32,fallb
7.9,0.85,4.33,-1.23,2.77,2.57,fallb
8.02,0.65,4.21,-0.73,-7.18,0.66,fallb
7.92,0.78,4.22,-5.06,-5.31,-0.91,fallb
8.13,0.88,4,-2.63,-9.05,-2.24,fallb
8.43,0.78,3.65,-0.68,12.64,2.6,fallb
7.8,0.47,4.49,-0.95,-2.31,0.51,fallb
7.98,0.81,4.21,-0.31,-12.8,-1.19,fallb
8.03,0.73,4.11,-4.34,1.12,-0.92,fallb
8.86,0.94,3.75,-1.56,26.71,3.24,fallb
8.28,0.62,4.14,-3.18,17.02,4.35,fallb
7.69,0.64,4.57,-3.82,4.02,-0.16,fallb
7.56,0.65,4.59,-4.05,-5.35,-1.5,fallb
7.72,0.46,4.73,-4.44,0.6,2.8,fallb
7.85,0.92,4.51,0.4,-12.11,0.46,fallb
7.95,0.71,4.24,-1.1,-10.57,-1.84,fallb
7.99,0.56,4.23,-4.47,-0.55,-0.48,fallb
7.85,0.66,4.48,-2.31,-7.73,-2.12,fallb
8.06,0.71,4.05,-2.58,-1.05,-0.4,fallb
7.77,0.54,4.36,-1.73,-9.44,-1.42,fallb
8.13,0.81,4.04,-2.15,-4.22,-0.35,fallb
8.01,0.71,4.16,-2.36,-3.13,-0.18,fallb
8.08,0.74,4.11,-3,-3.58,-0.54,fallb
8.15,0.78,3.99,-2.18,-3.77,-0.33,fallb
7.9,0.79,4.15,-2.24,-3.82,-0.57,fallb
8.31,0.66,3.89,-2.54,-2.47,-0.45,fallb
8.15,0.85,3.86,-1.73,-5.34,-0.22,fallb
8.19,0.51,3.91,-2.09,-3.6,-0.15,fallb
8.27,0.88,3.89,-2.65,-1.87,-0.44,fallb
8.22,0.74,3.82,-4.4,-2.72,-0.3,fallb
8.23,0.56,3.95,-2.49,-3.98,-1.64,fallb
8.29,0.85,3.85,-3.14,5.2,2.52,fallb
8.04,0.59,4.09,-1,-5.85,-0.43,fallb
8.07,0.67,3.98,-2.62,-0.69,0.3,fallb
8.13,0.82,3.86,-1.5,-5.5,-0.5,fallb
8.05,0.68,4.19,-3.11,1.19,0.16,fallb
8.19,0.95,3.94,-0.93,-6.43,-0.2,fallb
8.04,0.57,3.98,-2.18,-3.8,-0.43,fallb
8.28,0.73,3.95,-2.1,-4.15,-0.58,fallb
8.22,0.76,3.87,-2.03,-1.83,0.63,fallb
8.23,0.62,3.77,-1.39,-5.91,-0.27,fallb
8.28,0.69,3.83,-2.37,-4.85,-0.73,fallb
8.31,0.77,3.78,-2.04,-1.39,-0.29,fallb
8.43,0.68,3.62,-2.84,0.98,0.37,fallb
8.27,0.69,3.73,-2.4,-3.5,-0.11,fallb
8.33,0.78,3.7,-3.73,1.31,0.29,fallb
8.61,0.68,3.47,-3.2,3.18,-0.08,fallb
8.12,0.67,3.95,-1.95,-5.02,0.4,fallb
8.32,0.81,3.74,-2.69,-4.28,-0.03,fallb
8.54,0.54,3.5,-4.6,-1.31,-0.36,fallb
8.43,1.03,3.54,-3.64,-8.88,0.04,fallb
8.35,0.76,3.51,-2.85,-6.89,-0.63,fallb
8.56,0.73,3.37,-2.93,-5.65,-0.96,fallb
8.64,0.75,3.28,-1.81,-4.5,1.09,fallb
8.44,0.72,3.59,-0.61,-8.27,-1.75,fallb
8.85,1.1,3.09,-2.13,-1.85,-0.62,fallb
1.98,-8.56,-0.86,5.48,-21.13,-6.42,fallb
1.86,-8.87,-0.38,-1.9,-15.71,-0.73,fallb
2.65,-9.01,-0.55,-16.08,-16.76,-0.33,fallb
2.64,-9.09,-0.53,-28.33,29.27,-5.47,fallb
2.66,-9.33,-0.69,-32.13,70.15,-18.45,fallb
2.47,-9.62,-0.39,-30.77,98.44,-18.11,fallb
2.24,-11,-0.17,-25.87,148.22,11.35,fallb
1.96,-11.69,-0.44,-3.59,146.13,9.79,fallb
0.71,-10.79,-1.17,25.12,139.86,-17.95,fallb
0.64,-7.74,-1.08,32.03,96.26,-6.44,fallb
1.28,-8.81,-0.52,61.17,55.92,28.79,fallb
-1.33,-4.54,-0.23,61.56,33.51,-0.9,fallb
0.95,-10.44,-1.16,106.75,-9.64,99.43,fallb
-3.6,-1.68,0.25,93.22,-151.39,118.77,fallb
14.21,-9.34,1.2,-38.24,-250.14,108.69,fallb
9.7,-8.93,5.95,24.4,-250.14,21.43,fallb
0.91,1.95,7.36,8.46,1.65,-137.82,fallb
2.98,-4.87,13.64,30.17,112.2,-73.09,fallb
4.29,0.08,5.01,49.85,7.5,-105.29,fallb
2.5,1.47,6.21,8.6,65.21,-126.38,fallb
0.78,-1.77,9.38,65.4,-28.09,-118.34,fallb
5.78,4.05,4.71,12.47,-88.89,-41.53,fallb
6.07,2.22,6.79,-31.48,32.49,9.53,fallb
2.58,2.01,7.44,-24.85,14.9,15.92,fallb
2.83,0.55,8.07,-30.37,3.66,2.15,fallb
3.55,1.28,8.01,-19.47,-22.62,2.05,fallb
3.94,0.09,7.61,2.37,-29.82,25.75,fallb
5.02,0.22,6.69,-16.26,11.3,18.92,fallb
2.88,0.16,7.83,-11.05,16.02,11.82,fallb
3.3,0.11,7.72,10.79,-34.39,1.57,fallb
4.86,0.71,6.87,8.18,-44,-1.37,fallb
5.63,0.52,6.49,-18.73,12.87,7.19,fallb
3.88,-0.29,8.05,-23.48,20.54,11.85,fallb
4.15,-0.39,6.84,8.08,-19.61,-5.5,fallb
4.2,0.23,7.32,8.5,-21.93,-7.88,fallb
5.27,0.23,6.57,9.1,-21.34,-4.52,fallb
5.6,0.86,6.74,0.95,8.69,-4.35,fallb
5.17,0.31,6.76,-2.69,11.55,-3.98,fallb
4.45,0.63,7.18,-8.63,34.82,-20.11,fallb
4.13,0.71,7.17,-1.53,17.27,-9.15,fallb
3.65,0.71,7.3,-2.31,9.66,-2.76,fallb
3.67,0.57,7.52,-0.76,-12.06,4.34,fallb
3.98,0.86,7.5,2.45,-18.65,1.71,fallb
4.23,0.79,7.17,-2.59,-3.73,-1.59,fallb
4.83,0.61,7.02,-3.76,3.88,-0.82,fallb
3.64,0.98,7.68,-0.05,0.97,0.98,fallb
4.13,0.87,6.98,9.92,-31.15,4.46,fallb
4.89,0.62,6.9,-5.78,-2.28,1.66,fallb
3.77,1.29,7.47,3.12,-16.84,2.32,fallb
5.18,0.33,6.53,-3.5,-10.59,3.3,fallb
5.23,1.65,6.87,-3.6,-6.14,0.24,fallb
5.05,0.77,6.62,-4.14,-2.18,-2.01,fallb
5.08,0.91,6.69,-4.56,7.69,1.42,fallb
5.04,0.85,6.78,-1.18,-2.31,1.8,fallb
4.75,0.81,7.06,-1.71,-2.76,0.03,fallb
5.08,0.95,6.7,1.99,-14.73,0.84,fallb
5.05,0.95,6.74,-2.72,1.18,-0.44,fallb
5.14,0.95,6.64,-3.31,1.05,-0.31,fallb
5.11,0.95,6.7,-2.22,-1.36,-0.72,fallb
5.32,0.88,6.56,-1.87,-3.16,-0.01,fallb
5.21,0.91,6.68,-2.84,-1.91,0.24,fallb
5.28,0.98,6.62,-4.23,3,1.11,fallb
5.01,0.86,6.85,0.34,-10.29,-0.67,fallb
5.26,0.97,6.59,0.63,-10.2,-0.17,fallb
5.43,0.94,6.63,-0.02,-8.65,0.48,fallb
5.29,1.07,6.64,-3.14,3.05,0.04,fallb
5.46,0.91,6.43,1.82,-14.69,-0.14,fallb
5.98,1.18,6.06,0.12,-8.37,-0.25,fallb
5.79,1.12,6.4,-3.89,5.73,0.6,fallb
5.63,1.05,6.42,1.55,-10.67,1.22,fallb
5.93,1.14,6.19,1.63,-8.05,1.98,fallb
6.22,1.33,5.91,-3.64,12.18,5.94,fallb
5.49,1.06,6.4,3.5,-9.64,3.21,fallb
5.91,1.1,6.36,-0.82,-6.97,-3.61,fallb
5.8,1.42,6.12,-3.9,-2.96,-4.18,fallb
6.1,0.93,6.15,0.93,-16.32,-1.59,fallb
6.21,1.17,5.9,-2.89,-0.89,-0.07,fallb
6.05,1.23,6.02,-2.57,0.7,0.2,fallb
6.32,1.96,5.89,4.77,-18.76,-7.7,fallb
5.45,2.39,4.57,-30.81,37.89,-7.76,fallb
5.78,1.56,6.07,1.07,-25.4,8.05,fallb
6.33,1.07,6.09,-2.55,-1.47,3.32,fallb
6.38,0.9,6.25,-2.53,0.04,-0.65,fallb
6.21,1.42,5.93,-1.29,2.24,3.46,fallb
5.77,1.02,5.99,-2.04,0.75,-0.26,fallb
5.98,1.01,6.02,0.82,-10.62,0.31,fallb
6.19,0.97,5.72,-4.06,4.37,0.73,fallb
5.64,0.58,6.39,-10.61,30.83,-5.05,fallb
5.12,1.33,6.86,0.06,-10.85,-3.85,fallb
6.35,1.02,6.22,-0.83,-5.67,1.3,fallb
6.12,0.99,6.24,-0.86,-4.66,0.19,fallb
6.09,1.36,6.05,-2.86,-2.16,-0.86,fallb
6.22,1.13,6.01,-1.59,-4,1.53,fallb
5.91,0.97,5.98,-2.01,-5.79,-0.37,fallb
6.2,1.2,5.85,-0.34,-5.44,-1.13,fallb
6.28,1.24,5.9,1.18,-7.99,-1.01,fallb
2.11,-10.38,0.1,11.53,-24.57,-16.8,fallb
2.72,-8.91,-0.04,7.16,-10.62,-24.77,fallb
2.39,-8.75,0.43,-1.72,4.56,-13.85,fallb
3.01,-8.66,0.13,-13.49,16.8,0.3,fallb
3.05,-9.56,-0.02,-37.11,62.05,30.94,fallb
2.6,-10.38,0.17,-41.44,81.37,37.49,fallb
2.04,-9.54,0.24,-15.02,72.52,8.27,fallb
1.72,-7.59,-0.05,-3.97,113.79,-11.11,fallb
1.4,-6.97,-0.53,-7.06,150.41,-9.4,fallb
1.24,-10.9,-0.53,15.8,117.15,18.27,fallb
1.37,-11.81,-0.67,25.42,67.84,7.75,fallb
-1.2,-10.94,0.16,47.27,53.37,-32.11,fallb
-2.13,-9.98,1.81,51.04,80.71,-30.82,fallb
-4.58,-9.59,0.2,52.5,167.11,24.38,fallb
-3.78,-8.44,1.23,60.16,32.5,64.49,fallb
-3.98,-9.38,1.88,93.99,-92,50.8,fallb
-3.39,-6.02,2.73,139.27,-83.68,-6.47,fallb
-4.16,-0.56,5.56,120.65,-172.21,-116.27,fallb
5.51,-5.28,1.65,71.93,-149.98,-75.9,fallb
8.94,3.16,4.81,-9.27,-70.95,-26.89,fallb
6,0.17,7.63,38.81,47.11,-107.85,fallb
1.8,5.14,10.6,121.34,-19.9,-7.56,fallb
5.57,-2.02,4.49,21.95,-25.55,230.9,fallb
-2.15,13.39,10.81,-92.13,48.72,-181.11,fallb
6.88,1.94,5.7,-59.13,104.97,-135.02,fallb
5.43,1.22,6.56,0.56,9.8,6.82,fallb
6.22,0.88,5.65,-2.35,-3.49,2.06,fallb
4.44,0.94,6.17,-59.85,62.2,1.41,fallb
3.77,0.43,7.14,2.71,-44.44,-6.01,fallb
5.87,0.26,5.79,-0.08,-7.94,-7.21,fallb
4.59,0.23,6.12,-5.27,-3.98,-4.6,fallb
5.26,-0.11,5.41,3.67,-31.44,-4.95,fallb
4.29,-0.21,7.08,-5.18,8.76,4.8,fallb
5.6,0.38,6.58,-0.37,-3.35,-0.87,fallb
5.28,0.39,6.59,5.58,-14.56,4.03,fallb
6.35,0.94,5.72,1.79,-4.91,5.5,fallb
5.87,0.63,6.52,-9.11,36.41,5.63,fallb
4.46,-0.13,7.71,-9.92,19.17,3.32,fallb
4.97,0.26,7.02,8.6,-107.89,8.15,fallb
6.93,0.23,5.44,2.15,-59.49,5.31,fallb
6.16,0.73,5.85,-11.69,18.14,5.56,fallb
6.19,-0.44,5.61,1.61,8.73,15.49,fallb
6.23,-0.01,5.99,1.36,-25.98,0.24,fallb
6.81,-0.14,5.29,9.42,-45.98,-3.94,fallb
7.87,0.79,4.51,-0.73,-15.24,-8.87,fallb
7.34,0.5,4.8,-3.29,-14.61,-11.28,fallb
7.75,0.72,4.43,0.02,-19.2,-3.15,fallb
8.1,0.79,4.14,-0.03,-18.22,-0.31,fallb
8.3,0.71,4.08,-1.84,-11.66,1.2,fallb
8.27,1.15,3.87,-5.96,9.08,-2.89,fallb
7.56,0.47,4.63,-2.01,-2.55,-0.34,fallb
8.13,1.19,4.31,8.66,-34.24,0.16,fallb
8.85,0.8,3.06,3.34,-8.19,1.49,fallb
8.29,0.86,3.66,-7.7,16.76,5.79,fallb
8.21,0.52,3.88,-1.99,-4.03,3.05,fallb
8.2,0.85,3.76,0.45,-9.37,-2.17,fallb
8.26,0.91,3.42,2.01,-12.54,-0.63,fallb
8.52,0.6,3.5,-2.82,-0.56,-2.68,fallb
8.23,1.21,3.69,-2.02,-4.7,-1.22,fallb
8.28,0.61,3.47,-4.23,0.7,-3.1,fallb
8.46,1.04,3.55,-4.24,2.43,-0.02,fallb
8.3,0.97,3.71,-5.52,6.03,0.82,fallb
8.43,0.7,3.67,-5.82,2.11,1.25,fallb
8.3,0.76,3.82,-8.25,9.05,-3.29,fallb
8.05,0.42,4.44,-9.24,12.63,-9.82,fallb
7.61,1.5,3.58,-10.45,3.4,9.66,fallb
9.25,0.82,3.36,-5.94,17.44,6.45,fallb
7.04,0.39,5.26,-6.8,23.6,-1.75,fallb
7.33,0.8,5,-4.27,12.88,-4.79,fallb
7.29,0.73,5.27,-1.79,-6.24,2.24,fallb
7.69,1.38,5.16,-2.58,26.5,11.86,fallb
6.4,-0.43,4.72,5.12,-4.36,12.02,fallb
6.66,0.34,4.96,-4.5,9.14,-0.85,fallb
6.8,0.47,5.45,-3.96,-10.66,-5.85,fallb
7.35,0.69,5.19,-3.88,-1.83,-1.85,fallb
6.72,0.61,5.56,2.31,-23.66,0.72,fallb
7.73,0.92,4.76,-1.15,-5.51,1.07,fallb
7.04,-0.01,4.86,-4.24,9.4,1.23,fallb
6.85,0.32,5.23,-1.51,-12.81,0.33,fallb
7.76,0.55,4.66,-2.56,-7.13,-3.92,fallb
7.42,0.52,5.22,-4.72,3.27,-1.85,fallb
7.63,0.63,4.59,-2.17,-8.52,-3.78,fallb
7.58,0.64,4.61,-3.36,-1.52,-2.68,fallb
7.74,0.72,4.71,-0.74,-13.66,-1.41,fallb
7.76,0.71,4.58,-2.52,-4.47,-1.58,fallb
7.8,0.71,4.39,-2.1,-6.82,-1.37,fallb
7.82,0.75,4.41,-3.53,-0.63,-1.1,fallb
7.77,0.76,4.4,-2.18,-5.66,-1.4,fallb
7.8,0.8,4.38,-2.27,-4.27,-0.82,fallb
7.87,0.67,4.42,-2.34,-1.53,-1.24,fallb
7.91,0.9,4.29,-2.39,1.48,-0.48,fallb
7.66,0.8,4.53,-3.35,1.75,-0.49,fallb
7.62,0.85,4.6,-2.11,-4.75,-1,fallb
7.91,0.84,4.35,-2.2,-3.69,-1.28,fallb
7.89,0.86,4.38,-1.5,-4.56,-0.34,fallb
7.83,0.99,4.37,-2.63,-2.11,-0.94,fallb
3.07,-8.76,-0.09,-1.31,-14.25,3.18,fallb
2.3,-9.94,-0.11,-6.38,38.56,14.56,fallb
2.57,-9.63,-0.23,-1.49,-32.15,6.39,fallb
2.25,-9.55,-0.09,-4.02,10.53,-11.71,fallb
2.77,-9.73,-0.35,-2.83,-3.11,-6.87,fallb
2.69,-9.56,-0.25,-8.87,12.04,-11.22,fallb
2.44,-9.38,-0.19,-4.81,3.84,-16.11,fallb
2.7,-9.17,-0.47,-3.08,5.53,-20.44,fallb
2.82,-9.29,-0.45,-9.88,19.23,-9.21,fallb
3.03,-7.81,-0.4,-22.55,49.44,5.95,fallb
3.02,-8.27,-0.07,-32.06,102.56,27.22,fallb
3.51,-8.81,0.15,-34.44,138.81,36.82,fallb
2.84,-12.29,1.3,2.65,122.57,47.56,fallb
1.78,-10.33,1.16,63.76,101.24,-44.18,fallb
-1.77,-11.19,0.4,104.69,44.07,-54.9,fallb
-0.85,-6.87,-0.25,73.91,-28.02,-31.31,fallb
-0.05,-7.32,0.9,32.63,90.19,2.22,fallb
0.23,-8.26,2.05,54.17,83.73,-30.42,fallb
-2.34,-5.16,5.26,91.81,205.79,-70.73,fallb
-4.19,-8.08,1.26,196.47,-146.78,-155.46,fallb
-1.16,-0.63,4.97,107.11,-10.37,-97.4,fallb
3,4.72,9.8,105.18,-204.65,-74.69,fallb
-3.83,1.63,9.87,44.53,162.27,-123.98,fallb
8.16,11.47,14.04,-21.32,15.7,40.76,fallb
3.93,1.52,2.95,19.36,-59.7,70.87,fallb
-2.53,-0.92,14.55,-29.49,61.29,11.13,fallb
-2.51,-0.83,7.16,6.06,-13.11,2.69,fallb
-0.84,-0.08,8.89,-4.31,-46.86,19.7,fallb
0.83,1.16,7.37,10.79,-31.72,19.82,fallb
1.02,0.17,8.45,-2.3,15.84,-3.34,fallb
1.1,-0.2,7.31,-5.4,5.1,4.98,fallb
-0.83,1.09,8.34,-13.48,4.63,0.3,fallb
0.59,-0.49,8.84,-2.86,-43.95,12.02,fallb
1.41,0.83,7.89,4.45,-37.63,5.81,fallb
2.7,-0.31,7.69,-3.89,-26.2,8.89,fallb
5.85,-2.63,6.72,12.19,-141.99,142.85,fallb
3.47,-0.33,7.01,-4.3,-21.34,-5.69,fallb
3.76,-0.46,7.3,8.95,-55.6,-6.09,fallb
5.88,-0.14,6.43,10.92,-76.02,13.7,fallb
7.7,0.02,5.2,6.37,-48.47,9.81,fallb
7.5,0.05,5.06,-2.82,-0.6,0.4,fallb
6.47,0,5.61,-3.37,3.11,-1.88,fallb
6.94,0.09,5.51,-2.12,-6.41,-2.5,fallb
6.94,0.06,5.45,-2.61,2.24,0.26,fallb
6.8,0.06,5.58,-2.28,-0.97,-0.31,fallb
6.86,-0.01,5.66,-2.37,1.94,-1.59,fallb
6.68,0.14,5.55,-1.78,-4.32,0.34,fallb
6.81,0.08,5.57,-3.2,0.09,-0.6,fallb
6.67,0.05,5.65,-2.31,-1.37,-1.51,fallb
6.67,0.17,5.71,-2.46,-0.61,-0.54,fallb
6.78,0.12,5.5,-2.89,-0.35,-0.02,fallb
6.85,0.01,5.52,-4.94,3.64,0.27,fallb
6.56,0.15,5.91,-5.83,6.21,-2.56,fallb
6.66,0.14,5.74,0.62,-10.57,-0.5,fallb
6.82,0.11,5.65,-3.63,1.5,-0.55,fallb
6.82,0.2,5.67,-3.48,-3.26,-0.68,fallb
6.78,-0.04,5.57,-1.54,-8.35,-0.73,fallb
6.87,0.03,5.41,-2.63,0.6,1.03,fallb
6.46,0.07,5.73,-1.87,0.34,0.22,fallb
6.65,0.1,5.66,-2.88,1.67,-0.56,fallb
6.59,0.21,5.76,-2.57,-0.46,-1.03,fallb
7.01,0.15,5.51,-1.56,-2.68,0.52,fallb
6.49,0.17,5.73,-2.52,-7.65,-1.21,fallb
7.13,0.24,5.49,-3.98,-1.82,-1.11,fallb
6.94,0.06,5.52,-1.14,-1.36,2.13,fallb
6.48,0.19,5.8,-1.05,6.3,2.23,fallb
6.72,0.06,5.61,-2.02,-5.42,-1.02,fallb
6.64,0.23,5.69,-2.82,-5.42,-1.56,fallb
6.96,0.18,5.33,-2.45,0.83,0.62,fallb
6.77,0.14,5.58,-1.31,-4.19,1.06,fallb
6.54,0.16,5.77,-3.74,-4.81,-2.18,fallb
6.93,-0.01,5.48,-3.08,-2.29,-0.44,fallb
6.71,0.16,5.75,-2.05,2.15,0.87,fallb
6.84,0.05,5.54,-2.78,-1.11,0.15,fallb
6.68,0.07,5.66,-2.56,-2.95,-1.31,fallb
6.74,0.19,5.58,-3.06,1.98,0.34,fallb
6.77,0.17,5.64,-1.8,-3.13,-0.23,fallb
6.76,-0.11,5.59,-4.48,5.05,0.25,fallb
6.99,0.26,5.35,-1.73,-6.54,0.07,fallb
6.68,0.05,5.58,-2.68,0.39,0.33,fallb
6.98,0.08,5.3,-2.02,-3.98,0.32,fallb
6.6,0.26,5.71,-3.24,2.47,-1.89,fallb
6.95,0.17,5.5,-2.53,-1.5,1.56,fallb
6.72,0.09,5.6,-2.66,-1.24,-0.01,fallb
6.7,0.08,5.65,-0.99,-4.67,1.36,fallb
6.66,0.07,5.74,-4.54,8.25,-2.79,fallb
6.7,0.11,5.62,-2.78,0.6,1.34,fallb
6.24,0.17,5.94,-1.96,-3.56,-1.25,fallb
6.69,0.05,5.65,-2.49,3.62,0.93,fallb
6.58,0.01,5.66,-2.93,-7.23,-2.01,fallb
6.64,-0.14,5.79,-5.25,0.97,-3.98,fallb
6.51,0.37,6.11,-2.61,-3.5,-0.54,fallb
7.04,-0.17,5.46,-2.96,-12.93,-0.44,fallb
7.23,0.31,5.37,-3.52,2.73,-1.54,fallb
6.52,0.21,5.79,-1.07,-0.56,1.13,fallb
6.7,0.1,5.58,-1.23,2.77,2.15,fallb
3.12,-9.59,-0.56,-10.22,-4.99,29.43,fallb
4.67,-9.48,-0.27,18.66,-130.49,3.05,fallb
3.79,-9.3,-1.06,-5.01,51.55,12.66,fallb
3.08,-9.52,-0.64,-6.62,32.14,-5.91,fallb
3.48,-9.13,-1.07,-12.02,42.55,-6.81,fallb
2.91,-9.06,-0.99,-19.09,95.89,-0.22,fallb
2.36,-7.27,-0.76,-23.59,70.39,-8.85,fallb
3.09,-7.7,-0.54,-45.61,112.63,1.88,fallb
3.71,-10.46,-0.04,-42.16,165.94,38.05,fallb
2.09,-13.25,2.18,23.11,120.66,20.4,fallb
0.38,-10.34,0.34,78.52,114.79,-37.05,fallb
0.61,-10.02,-3.17,113.06,105.2,13.91,fallb
-0.46,-7.02,-1.98,36.96,-69.21,5.54,fallb
0.71,-9.98,3.32,46.46,55.21,-24.67,fallb
-0.53,-2.99,1.19,73.08,-40.25,-7.27,fallb
-1.41,-6.73,4.2,10.34,-250.14,-56.9,fallb
7.94,-4.4,6.6,11.24,-15.31,-48.25,fallb
16.81,-1.11,5.64,52.25,-134.49,-250.14,fallb
10.17,11.92,1.79,-80.44,-132.24,-34.19,fallb
6.14,-7.48,5.85,2.56,250.13,14.27,fallb
1.27,1.81,2.46,55.12,-139.64,-197.76,fallb
-1.92,17.24,19.61,-103.35,184.16,-175.4,fallb
2.14,2.78,-3.63,0.37,40.32,116.68,fallb
14.88,-1.01,7.51,14.74,-73.02,70.33,fallb
5.75,2.24,4.83,-1.95,43.63,-10.92,fallb
7.84,0.63,5.22,0.66,-2.15,6.4,fallb
7.35,0.7,4.43,6.54,-25.77,1.21,fallb
8.69,1.25,4.26,6.21,-21.98,3.55,fallb
8.87,0.72,3.17,3.79,-10.93,6.02,fallb
8.34,0.35,3.5,1.04,-8.02,-4.63,fallb
8.6,0.58,3.62,-6.28,4.71,-6.04,fallb
8.46,1.57,3.15,2.5,-18.21,-1.41,fallb
8.64,0.4,3.27,-6.66,6.19,2.01,fallb
8.55,0.96,3.36,-4.93,-0.41,-0.74,fallb
8.49,0.74,3.27,4.4,-21.37,-0.18,fallb
9.5,1.04,2.24,-3.05,5.53,4.51,fallb
7.85,1.19,3.88,-1.96,2.63,-3.56,fallb
9,0.93,3,-5.2,-1.21,-0.63,fallb
8.44,0.78,3.42,-1.38,-8.18,-1.01,fallb
8.75,0.91,3.01,-4.08,0.48,-0.52,fallb
8.62,0.82,3.36,-2.02,-7.77,-1.11,fallb
8.69,0.86,3.04,-4.27,-0.74,-0.13,fallb
8.56,0.87,3.41,-1.85,-4.75,0.09,fallb
8.77,0.91,3.04,0.26,-5.69,1.11,fallb
8.74,0.9,3.09,-2.63,1.37,1.31,fallb
8.54,0.77,3.33,-2.6,0.77,-0.5,fallb
8.74,0.9,2.87,-1.78,-6.21,-0.81,fallb
8.77,1,2.92,-2.02,0.22,1.33,fallb
8.41,0.78,3.35,-0.98,-3.6,0.5,fallb
8.77,0.98,2.96,-2.69,-1.47,-0.19,fallb
8.6,0.87,3.1,-2.02,-2.9,0.09,fallb
8.72,0.95,3.07,-3.09,0.18,-0.16,fallb
8.68,0.92,3.09,-2.64,-1.41,-0.24,fallb
8.61,0.91,3.16,-3.16,-0.04,0.01,fallb
8.72,0.84,3,-1.92,-2.2,0.21,fallb
8.6,0.84,3.13,-1.41,-3.34,0.28,fallb
8.67,0.76,2.97,-1.95,-1.65,0.5,fallb
8.6,0.9,3.17,-2.47,0.11,0.36,fallb
8.77,0.82,2.96,-1.79,-2.93,0.8,fallb
8.65,0.87,3.07,-3.58,-1,0.22,fallb
8.78,0.95,3.01,-2.17,-1.27,0.4,fallb
8.61,0.8,3.09,-2.95,-0.99,-0.23,fallb
8.67,0.91,3.11,-2.77,-1.56,-0.34,fallb
